"Date","AmmoniaasN","AmmoniaasN_Qual","ArsenicasAs","ArsenicasAs_Qual","CadmiumasCd","CadmiumasCd_Qual","ChromiumasCr","ChromiumasCr_Qual","Colour","Colour_Qual","Conductivity","Conductivity_Qual","ConductivityLab","ConductivityLab_Qual","CopperasCu","CopperasCu_Qual","DissolvedOxygenmgL","DissolvedOxygenmgL_Qual","DissolvedOxygenppm","DissolvedOxygenppm_Qual","FieldpH","FieldpH_Qual","FilteredReactivePhosphorus","FilteredReactivePhosphorus_Qual","KjeldahlNitrogen","KjeldahlNitrogen_Qual","LeadasPb","LeadasPb_Qual","MercuryasHg","MercuryasHg_Qual","NickelasNi","NickelasNi_Qual","NitrateNitriteasN","NitrateNitriteasN_Qual","TotalNitrogen","TotalNitrogen_Qual","TotalPhosphorus","TotalPhosphorus_Qual","TotalSuspendedSolids","TotalSuspendedSolids_Qual","Turbidity","Turbidity_Qual","WaterTemperature","WaterTemperature_Qual","ZincasZn","ZincasZn_Qual","pHLab","pHLab_Qual"
"09:35:00 04/08/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.078,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:35:00 06/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:35:00 13/07/2005",NA,NA,NA,NA,NA,NA,NA,NA,70,65,356,65,NA,NA,NA,NA,NA,NA,10.2,65,7.2,65,0.06,65,0.83,65,NA,NA,NA,NA,NA,NA,0.53,65,NA,NA,0.18,65,48,65,52,65,NA,NA,NA,NA,NA,NA
"09:35:00 15/09/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,1,NA,NA,9.89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:36:00 02/06/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1,0.17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:38:00 28/09/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:40:00 01/08/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401,1,NA,NA,11.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.075,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:40:00 02/06/2005",NA,NA,NA,NA,NA,NA,NA,NA,35,65,373,65,NA,NA,NA,NA,NA,NA,10.1,65,7.3,65,0.005,65,0.44,65,NA,NA,NA,NA,NA,NA,0.27,65,NA,NA,0.04,65,36,65,34,65,NA,NA,NA,NA,NA,NA
"09:40:00 08/09/2003",NA,NA,NA,NA,NA,NA,NA,NA,55,65,340,65,NA,NA,NA,NA,NA,NA,10.9,65,7,65,0.01,65,0.54,65,NA,NA,NA,NA,NA,NA,0.78,65,NA,NA,0.06,65,35,65,NA,NA,11,65,NA,NA,NA,NA
"09:40:00 13/10/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,1,NA,NA,8.74,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:40:00 18/10/2004",NA,NA,NA,NA,NA,NA,NA,NA,60,65,330,65,NA,NA,NA,NA,NA,NA,11,65,7.1,65,0.01,65,0.65,65,NA,NA,NA,NA,NA,NA,0.57,65,NA,NA,0.09,65,34,65,45,65,15.9,65,NA,NA,NA,NA
"09:41:00 08/09/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245,1,NA,NA,10.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.082,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:41:00 18/10/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,1,NA,NA,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:42:00 01/06/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,371,1,NA,NA,9.36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:43:00 14/09/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.089,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:43:00 17/01/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,1,NA,NA,7.76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,1,0.24,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:44:00 21/09/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,1,0.11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:45:00 04/07/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453,1,NA,NA,11.07,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,1,0.047,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:45:00 04/07/2007",NA,NA,NA,NA,NA,NA,NA,NA,70,65,234,65,NA,NA,NA,NA,NA,NA,10.5,65,6.1,65,0.01,65,1,65,NA,NA,NA,NA,NA,NA,1.8,65,NA,NA,0.11,65,71,65,119,65,9.6,65,NA,NA,NA,NA
"09:45:00 09/08/2004",NA,NA,NA,NA,NA,NA,NA,NA,40,65,360,65,NA,NA,NA,NA,NA,NA,11.1,65,5.8,65,0.009,65,0.59,65,NA,NA,NA,NA,NA,NA,0.7,65,NA,NA,0.06,65,24,65,32,65,10.1,65,NA,NA,NA,NA
"09:45:00 12/05/2005",NA,NA,NA,NA,NA,NA,NA,NA,50,65,362,65,NA,NA,NA,NA,NA,NA,9.4,65,7.3,65,0.09,65,0.62,65,NA,NA,NA,NA,NA,NA,0.32,65,NA,NA,0.16,65,37,65,37,65,NA,NA,NA,NA,NA,NA
"09:45:00 13/09/2005",NA,NA,NA,NA,NA,NA,NA,NA,80,65,380,65,NA,NA,NA,NA,NA,NA,9.5,65,7.3,65,0.003,65,0.65,65,NA,NA,NA,NA,NA,NA,0.51,65,NA,NA,0.12,65,64,65,60,65,NA,NA,NA,NA,NA,NA
"09:45:00 13/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0.95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:45:00 30/07/2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,1,NA,NA,11.45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,0.077,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:46:00 07/09/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:46:00 09/08/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,1,NA,NA,11.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.065,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:46:00 25/04/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,1,NA,NA,9.96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,1,0.089,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:48:00 29/02/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,1,NA,NA,7.83,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1,0.16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:50:00 01/12/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309,1,NA,NA,10.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.85,1,0.098,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:50:00 04/04/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,1,NA,NA,9.21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,1,0.15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:50:00 04/05/2004",NA,NA,NA,NA,NA,NA,NA,NA,55,65,340,65,NA,NA,NA,NA,NA,NA,9.8,65,6.6,65,0.01,65,0.51,65,NA,NA,NA,NA,NA,NA,0.44,65,NA,NA,0.05,65,36,65,41,65,12.4,65,NA,NA,NA,NA
"09:50:00 22/06/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,1,0.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:51:00 04/05/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,256,1,NA,NA,9.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.082,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:52:00 08/02/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,1,NA,NA,7.64,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,1,0.16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:55:00 12/10/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,428,1,NA,NA,8.88,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09:55:00 19/10/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,1,NA,NA,8.78,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:00:00 04/04/2007",NA,NA,NA,NA,NA,NA,NA,NA,30,65,352,65,NA,NA,NA,NA,NA,NA,7.8,65,7,65,0.003,65,0.22,65,NA,NA,NA,NA,NA,NA,0.16,65,NA,NA,0.02,65,76,65,49.9,65,17.8,65,NA,NA,NA,NA
"10:00:00 07/01/2016",NA,NA,NA,NA,NA,NA,NA,NA,56,1,407,1,NA,NA,NA,NA,NA,NA,7.8,1,7.4,1,0.082,1,0.7,1,NA,NA,NA,NA,NA,NA,0.15,1,NA,NA,0.17,1,72,1,46,1,21,1,NA,NA,NA,NA
"10:00:00 15/06/2004",NA,NA,NA,NA,NA,NA,NA,NA,45,65,350,65,NA,NA,NA,NA,NA,NA,8.1,65,7.4,65,0.004,65,0.4,65,NA,NA,NA,NA,NA,NA,0.36,65,NA,NA,0.03,65,33,65,30,65,8.6,65,NA,NA,NA,NA
"10:00:00 19/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1,0.26,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:00:00 22/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.159,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:00:00 27/06/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:01:00 15/06/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,1,NA,NA,8.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.052,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:05:00 07/11/2019",NA,NA,NA,NA,NA,NA,NA,NA,40,1,358,1,NA,NA,NA,NA,NA,NA,8.55,1,7.22,1,0.006,1,0.69,1,NA,NA,NA,NA,NA,NA,0.4,1,NA,NA,0.11,1,89,1,48,1,16.6,1,NA,NA,NA,NA
"10:10:00 12/07/2004",NA,NA,NA,NA,NA,NA,NA,NA,45,65,330,65,NA,NA,NA,NA,NA,NA,10.9,65,6.7,65,0.003,65,0.64,65,NA,NA,NA,NA,NA,NA,1.3,65,NA,NA,0.05,65,33,65,44,65,9.1,65,NA,NA,NA,NA
"10:11:00 01/02/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,1,NA,NA,8.75,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:11:00 12/07/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,1,NA,NA,10.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1,0.078,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:14:00 02/11/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,1,NA,NA,9.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.23,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:14:00 09/09/2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323,1,NA,NA,10.62,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:15:00 06/05/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,1,1.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:15:00 07/05/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,1,1.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:15:00 13/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,1,0.97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:20:00 05/02/2020",NA,NA,NA,NA,NA,NA,NA,NA,50,1,343,1,NA,NA,NA,NA,NA,NA,7.88,1,7.27,1,0.01,1,0.71,1,NA,NA,NA,NA,NA,NA,0.17,1,NA,NA,0.08,1,73,1,43,1,20.9,1,NA,NA,NA,NA
"10:20:00 05/04/2004",NA,NA,NA,NA,NA,NA,NA,NA,30,65,360,65,NA,NA,NA,NA,NA,NA,9.9,65,7.8,65,0.005,65,0.48,65,NA,NA,NA,NA,NA,NA,0.15,65,NA,NA,0.09,65,40,65,42,65,17.5,65,NA,NA,NA,NA
"10:20:00 17/05/2004",NA,NA,NA,NA,NA,NA,NA,NA,45,65,370,65,NA,NA,NA,NA,NA,NA,10.4,65,7.1,65,0.004,65,0.39,65,NA,NA,NA,NA,NA,NA,0.37,65,NA,NA,0.04,65,19,65,20,65,11.3,65,NA,NA,NA,NA
"10:20:00 24/08/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:21:00 05/04/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,1,NA,NA,9.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,1,0.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:21:00 17/05/2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,1,NA,NA,10.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.055,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:30:00 04/11/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:30:00 06/01/2011",NA,NA,NA,NA,NA,NA,NA,NA,60,1,340,1,NA,NA,NA,NA,NA,NA,7.3,1,7.1,1,0.029,1,0.48,1,NA,NA,NA,NA,NA,NA,0.24,1,NA,NA,0.047,1,60,1,63,1,21.5,1,NA,NA,NA,NA
"10:30:00 11/03/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.35,1
"10:30:00 22/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.176,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:30:00 26/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.146,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:35:00 05/01/2017",NA,NA,NA,NA,NA,NA,NA,NA,56,1,302,1,NA,NA,NA,NA,NA,NA,7.5,1,7.4,1,0.039,1,0.64,1,NA,NA,NA,NA,NA,NA,0.23,1,NA,NA,0.13,1,75,1,56,1,24,1,NA,NA,NA,NA
"10:40:00 06/03/2017",NA,NA,NA,NA,NA,NA,NA,NA,40,1,335,1,NA,NA,NA,NA,NA,NA,7.5,1,7.2,1,0.015,1,0.58,1,NA,NA,NA,NA,NA,NA,0.046,1,NA,NA,0.087,1,51,1,45,1,22,1,NA,NA,NA,NA
"10:40:00 08/11/2018",NA,NA,NA,NA,NA,NA,NA,NA,40,1,386,1,NA,NA,NA,NA,NA,NA,8.3,1,7.6,1,0.026,1,0.54,1,NA,NA,NA,NA,NA,NA,0.47,1,NA,NA,0.1,1,50,1,42,1,17,1,NA,NA,NA,NA
"10:40:00 13/02/2008",NA,NA,NA,NA,NA,NA,NA,NA,60,65,479,65,NA,NA,NA,NA,NA,NA,7.5,65,7.1,65,0.02,65,0.46,65,NA,NA,NA,NA,NA,NA,0.18,65,NA,NA,0.1,65,53,65,59.2,65,21.2,65,NA,NA,NA,NA
"10:42:00 19/05/2003",0.04,65,NA,NA,NA,NA,NA,NA,30,65,290,65,NA,NA,NA,NA,NA,NA,8.3,65,6.8,65,0.005,65,0.39,65,NA,NA,NA,NA,NA,NA,0.43,65,NA,NA,0.05,65,40,65,21,65,14,65,NA,NA,NA,NA
"10:43:00 19/05/2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,1,NA,NA,8.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,1,0.069,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:45:00 05/10/1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424,1,NA,NA,8.96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1,0.14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:45:00 08/07/2009",NA,NA,NA,NA,NA,NA,NA,NA,35,1,368.4,1,NA,NA,NA,NA,NA,NA,10.5,1,6.9,1,0.001,1,0.24,1,NA,NA,NA,NA,NA,NA,0.894,1,NA,NA,0.043,1,18,1,27.9,1,8.6,1,NA,NA,NA,NA
"10:45:00 12/04/2017",NA,NA,NA,NA,NA,NA,NA,NA,40,1,385,1,NA,NA,NA,NA,NA,NA,7.2,1,7.3,1,0.044,1,0.36,1,NA,NA,NA,NA,NA,NA,0.14,1,NA,NA,0.085,1,41,1,37.8,1,15.8,1,NA,NA,NA,NA
"10:45:00 16/09/2010",NA,NA,NA,NA,NA,NA,NA,NA,70,1,373,1,NA,NA,NA,NA,NA,NA,8,1,7,1,0.016,1,0.83,1,NA,NA,NA,NA,NA,NA,0.89,1,NA,NA,0.12,1,59,1,54.7,1,11.4,1,NA,NA,NA,NA
"10:45:00 24/05/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.329,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10:50:00 03/10/2011",NA,NA,NA,NA,NA,NA,NA,NA,120,1,260,1,NA,NA,NA,NA,NA,NA,8.3,1,6.7,1,0.051,1,1.7,1,NA,NA,NA,NA,NA,NA,0.55,1,NA,NA,0.24,1,77,1,114,1,12.5,1,NA,NA,NA,NA
"11:00:00 05/02/2009",NA,NA,NA,NA,NA,NA,NA,NA,50,65,354,65,NA,NA,NA,NA,NA,NA,7,65,7.3,65,0.1,65,0.76,65,NA,NA,NA,NA,NA,NA,0.15,65,NA,NA,0.22,65,51,65,50,65,23,65,NA,NA,NA,NA
"11:00:00 07/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.156,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:00:00 12/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,1,0.38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:00:00 13/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:00:00 18/11/1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,1,0.28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:00:00 22/08/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.147,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:05:00 09/09/2009",NA,NA,NA,NA,NA,NA,NA,NA,45,1,398.7,1,NA,NA,NA,NA,NA,NA,9.9,1,7.2,1,0.021,1,0.25,1,NA,NA,NA,NA,NA,NA,0.763,1,NA,NA,0.049,1,48,1,50,1,12.7,1,NA,NA,NA,NA
"11:09:00 04/01/2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,1,NA,NA,8.35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,1,0.16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11:10:00 03/09/2015",NA,NA,NA,NA,NA,NA,NA,NA,80,1,278,1,NA,NA,NA,NA,NA,NA,10.8,1,6.8,1,0.042,1,1.2,1,NA,NA,NA,NA,NA,NA,0.67,1,NA,NA,0.15,1,47,1,66,1,12,1,NA,NA,NA,NA
"11:15:00 02/07/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,1,NA,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0.176,1,NA,NA,NA,NA,NA,NA,NA,NA,6.28,1
"11:15:00 05/01/2021",NA,NA,NA,NA,NA,NA,NA,NA,40,1,283,1,NA,NA,NA,NA,NA,NA,7.35,1,7.2,1,0.019,1,0.44,1,NA,NA,NA,NA,NA,NA,0.2,1,NA,NA,0.11,1,58,1,48,1,21.3,1,NA,NA,NA,NA
"11:20:00 04/02/1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,1,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,1
